,rat_id,study_day,condition,treatment,trial_num,total_sleep_duration,total_awake_duration,total_nrem_duration,total_rem_duration,counts_wake,counts_nrem,counts_rem,wake_normalized,nrem_normalized,rem_normalized,nrem_percentage,rem_percentage
178,4,3,CON,3,4,1951.0,699.0,1554.0,275.0,16,19,7,0.2637735849056604,0.5864150943396227,0.10377358490566038,0.796514607893388,0.14095335725269093
179,4,3,CON,3,5,6253.0,4337.0,4792.0,1198.0,72,77,27,0.4095372993389991,0.45250236071765815,0.11312559017941454,0.7663521509675356,0.1915880377418839
180,3,5,CON,3,4,2046.0,606.0,1634.0,390.0,20,19,4,0.22850678733031674,0.6161387631975868,0.14705882352941177,0.7986314760508308,0.1906158357771261
181,3,5,CON,3,1,1321.0,1343.0,1216.0,99.0,18,17,3,0.5041291291291291,0.45645645645645644,0.037162162162162164,0.9205147615442847,0.07494322482967448
182,3,5,CON,3,3,1837.0,865.0,1387.0,422.0,17,15,6,0.3201332346410067,0.5133234641006662,0.15618060695780903,0.7550353837778987,0.22972237343494828
183,3,5,CON,3,5,4393.0,6285.0,3471.0,805.0,45,46,14,0.5885933695448586,0.32506087282262597,0.07538864955984266,0.7901206464830413,0.18324607329842932
184,3,5,CON,3,2,1534.0,1134.0,1325.0,201.0,14,13,2,0.4250374812593703,0.49662668665667165,0.07533733133433283,0.863754889178618,0.13102998696219034
185,1,1,CON,2,4,2040.0,620.0,1734.0,214.0,19,19,5,0.23308270676691728,0.6518796992481203,0.08045112781954887,0.85,0.10490196078431373
186,1,1,CON,2,3,1564.0,1127.0,1542.0,0.0,4,4,0,0.4188034188034188,0.5730211817168339,0.0,0.9859335038363172,0.0
187,1,1,CON,2,2,685.0,2008.0,674.0,7.0,3,4,1,0.7456368362421092,0.2502784998143335,0.0025993316004456,0.983941605839416,0.010218978102189781
188,1,1,CON,2,1,0.0,2698.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
189,1,1,CON,2,5,4230.0,6440.0,3780.0,276.0,66,67,7,0.6035613870665417,0.3542642924086223,0.025866916588566075,0.8936170212765957,0.06524822695035461
190,8,4,CON,3,5,4137.0,6573.0,3022.0,970.0,31,30,12,0.6137254901960785,0.28216619981325863,0.09056956115779645,0.7304810248972685,0.23446942228668116
191,8,4,CON,3,3,1890.0,790.0,1668.0,196.0,10,9,3,0.2947761194029851,0.6223880597014926,0.07313432835820896,0.8825396825396825,0.1037037037037037
192,8,4,CON,3,4,2067.0,601.0,1633.0,394.0,10,9,6,0.2252623688155922,0.6120689655172413,0.14767616191904048,0.7900338655055636,0.19061441702951137
193,8,4,CON,3,1,1087.0,1597.0,1046.0,22.0,9,8,1,0.5950074515648286,0.3897168405365127,0.00819672131147541,0.9622815087396505,0.020239190432382703
194,8,4,CON,3,2,1478.0,1195.0,1088.0,380.0,11,10,3,0.44706322484100264,0.4070332959221848,0.1421623643845866,0.7361299052774019,0.2571041948579161
195,6,3,CON,2,3,1373.0,1309.0,1219.0,154.0,6,5,1,0.48806860551826997,0.4545115585384042,0.05741983594332588,0.887836853605244,0.11216314639475601
196,6,3,CON,2,5,7195.0,3478.0,5811.0,1247.0,56,56,18,0.32586901527218215,0.5444579780755177,0.11683687810362597,0.8076441973592773,0.17331480194579568
197,6,3,CON,2,1,0.0,2696.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
198,6,3,CON,2,4,1520.0,1161.0,1387.0,119.0,8,8,2,0.433047370384185,0.5173442745244312,0.044386422976501305,0.9125,0.07828947368421052
199,6,3,CON,2,2,331.0,2351.0,331.0,0.0,7,6,0,0.8765846383296048,0.12341536167039523,0.0,1.0,0.0
200,7,3,CON,3,4,1969.0,694.0,1482.0,424.0,14,14,3,0.26060833646263615,0.5565152084115659,0.15921892602328203,0.7526663280853225,0.21533773489080751
201,7,3,CON,3,2,1473.0,1210.0,1367.0,92.0,7,7,1,0.4509877003354454,0.5095042862467387,0.03428997390980246,0.9280380176510523,0.062457569585879155
202,7,3,CON,3,1,159.0,2530.0,159.0,0.0,5,4,0,0.9408702119747118,0.05912978802528821,0.0,1.0,0.0
203,7,3,CON,3,3,1495.0,1188.0,1250.0,200.0,6,5,3,0.44278792396571004,0.46589638464405514,0.07454342154304883,0.8361204013377926,0.13377926421404682
204,7,3,CON,3,5,4038.0,6662.0,3117.0,789.0,33,32,11,0.6226168224299066,0.29130841121495327,0.07373831775700934,0.7719167904903418,0.19539375928677563
205,2,3,CON,2,1,1443.0,1229.0,1251.0,148.0,10,8,4,0.45995508982035926,0.468188622754491,0.05538922155688623,0.8669438669438669,0.10256410256410256
206,2,3,CON,2,2,2082.0,797.0,1800.0,224.0,19,19,9,0.27683223341438,0.6252170892671066,0.07780479333101771,0.8645533141210374,0.10758885686839577
207,2,3,CON,2,3,1836.0,802.0,1491.0,291.0,21,20,8,0.30401819560272936,0.5652009097801365,0.11031084154662624,0.8120915032679739,0.15849673202614378
208,2,3,CON,2,4,756.0,1916.0,717.0,36.0,12,11,2,0.7170658682634731,0.26833832335329344,0.01347305389221557,0.9484126984126984,0.047619047619047616
209,2,3,CON,2,5,1820.0,8912.0,1612.0,198.0,30,30,5,0.8304137159895639,0.1502049944092434,0.018449496831904586,0.8857142857142857,0.1087912087912088
210,9,3,OR,2,3,2340.0,329.0,1887.0,431.0,11,11,5,0.12326714125140502,0.7070063694267515,0.16148370176095916,0.8064102564102564,0.1841880341880342
211,9,3,OR,2,2,2075.0,647.0,1858.0,191.0,7,6,2,0.23769287288758267,0.6825863335782513,0.07016899338721529,0.895421686746988,0.09204819277108434
212,9,3,OR,2,4,2124.0,558.0,1724.0,376.0,12,11,3,0.2080536912751678,0.6428038777032066,0.1401938851603281,0.8116760828625236,0.17702448210922786
213,9,3,OR,2,1,1826.0,897.0,1678.0,96.0,6,6,1,0.3294160852001469,0.6162320969518913,0.03525523319867793,0.91894852135816,0.05257393209200438
214,9,3,OR,2,5,3129.0,7608.0,2534.0,515.0,22,22,9,0.7085778150321319,0.23600633324019746,0.047964980907143524,0.8098434004474273,0.16458932566315115
215,2,2,OR,2,1,484.0,2197.0,484.0,0.0,9,9,0,0.8194703468854905,0.18052965311450953,0.0,1.0,0.0
216,2,2,OR,2,3,1796.0,879.0,1564.0,222.0,9,8,4,0.3285981308411215,0.5846728971962617,0.08299065420560747,0.8708240534521158,0.12360801781737193
217,2,2,OR,2,2,1731.0,926.0,1597.0,92.0,13,14,4,0.34851336093338353,0.6010538200978547,0.03462551750094091,0.9225880993645291,0.05314846909300982
218,2,2,OR,2,4,1884.0,777.0,1632.0,211.0,15,15,5,0.2919954904171364,0.6133032694475761,0.079293498684705,0.8662420382165605,0.11199575371549894
219,2,2,OR,2,5,5364.0,5311.0,4675.0,664.0,52,53,13,0.4975175644028103,0.4379391100702576,0.062201405152224824,0.8715510812826249,0.12378821774794929
220,3,3,OR,3,5,3733.0,6991.0,3132.0,537.0,31,31,6,0.6519022752704214,0.29205520328235735,0.05007459903021261,0.8390034824537905,0.14385212965443342
221,3,3,OR,3,3,785.0,1887.0,686.0,93.0,12,12,1,0.7062125748502994,0.25673652694610777,0.03480538922155688,0.8738853503184714,0.11847133757961784
222,3,3,OR,3,2,1156.0,1519.0,990.0,166.0,11,10,2,0.5678504672897197,0.37009345794392523,0.06205607476635514,0.856401384083045,0.14359861591695502
223,3,3,OR,3,1,1012.0,1649.0,1000.0,0.0,17,16,0,0.6196918451709883,0.37579857196542654,0.0,0.9881422924901185,0.0
224,3,3,OR,3,4,1242.0,1427.0,1109.0,127.0,14,13,2,0.5346571749718996,0.41551142750093667,0.04758336455601349,0.892914653784219,0.10225442834138486
225,8,2,OR,3,2,1165.0,1496.0,1082.0,71.0,18,18,1,0.562194663660278,0.4066140548665915,0.026681698609545283,0.9287553648068669,0.06094420600858369
226,8,2,OR,3,4,1819.0,852.0,1417.0,346.0,10,10,5,0.3189816548109322,0.5305129165106701,0.12953949831523773,0.7789994502473887,0.1902144035184167
227,8,2,OR,3,5,4370.0,4981.0,3250.0,988.0,40,37,10,0.5326703026414287,0.34755641107902896,0.1056571489680248,0.7437070938215103,0.22608695652173913
228,8,2,OR,3,1,27.0,2665.0,27.0,0.0,3,2,0,0.9899702823179792,0.010029717682020803,0.0,1.0,0.0
229,8,2,OR,3,3,1712.0,957.0,1364.0,277.0,12,12,3,0.35856125889846385,0.511052828774822,0.10378418883476957,0.7967289719626168,0.16179906542056074
230,6,2,OR,2,2,877.0,1809.0,877.0,0.0,7,6,0,0.6734921816827997,0.32650781831720027,0.0,1.0,0.0
231,6,2,OR,2,1,86.0,2604.0,86.0,0.0,5,4,0,0.9680297397769517,0.03197026022304833,0.0,1.0,0.0
232,6,2,OR,2,3,1672.0,1010.0,1415.0,252.0,8,7,2,0.37658463832960476,0.5275913497390008,0.09395973154362416,0.8462918660287081,0.1507177033492823
233,6,2,OR,2,4,1527.0,1139.0,1230.0,297.0,15,14,2,0.427231807951988,0.46136534133533386,0.11140285071267816,0.8055009823182712,0.1944990176817289
234,6,2,OR,2,5,7881.0,2686.0,6025.0,1767.0,33,32,17,0.25418756506103907,0.5701712879719882,0.16721869972556072,0.7644968912574547,0.2242101256185763
235,7,2,OR,3,3,1390.0,1294.0,1254.0,112.0,6,5,1,0.4821162444113264,0.4672131147540984,0.041728763040238454,0.902158273381295,0.08057553956834532
236,7,2,OR,3,1,21.0,2673.0,21.0,0.0,2,1,0,0.9922048997772829,0.0077951002227171495,0.0,1.0,0.0
237,7,2,OR,3,2,692.0,1999.0,692.0,0.0,6,5,0,0.7428465254552211,0.2571534745447789,0.0,1.0,0.0
238,7,2,OR,3,5,4782.0,5701.0,3979.0,747.0,26,24,9,0.5438328722693885,0.3795669178670228,0.07125822760660117,0.8320786281890422,0.1562107904642409
239,7,2,OR,3,4,1760.0,1159.0,1559.0,187.0,9,8,2,0.3970537855429942,0.5340870161014046,0.06406303528605686,0.8857954545454545,0.10625
240,4,6,OR,3,3,1421.0,1195.0,944.0,421.0,31,32,11,0.4568042813455658,0.36085626911314983,0.16093272171253822,0.6643209007741028,0.2962702322308234
241,4,6,OR,3,5,2739.0,7841.0,1834.0,757.0,86,90,19,0.7411153119092627,0.17334593572778828,0.0715500945179584,0.669587440671778,0.2763782402336619
242,4,6,OR,3,4,680.0,1978.0,548.0,110.0,19,18,2,0.744168547780286,0.20617005267118135,0.04138449962377728,0.8058823529411765,0.16176470588235295
243,4,6,OR,3,2,1684.0,921.0,1181.0,433.0,36,35,11,0.35355086372360844,0.45335892514395393,0.16621880998080615,0.7013064133016627,0.25712589073634207
244,4,6,OR,3,1,1454.0,1188.0,1155.0,268.0,27,27,5,0.44965934897804694,0.4371688115064345,0.10143830431491295,0.7943603851444292,0.1843191196698762
245,1,3,OR,2,4,2020.0,609.0,1620.0,306.0,29,29,5,0.23164701407379232,0.6162038798022061,0.11639406618486116,0.801980198019802,0.15148514851485148
246,1,3,OR,2,1,1563.0,1085.0,1377.0,152.0,19,18,4,0.4097432024169184,0.5200151057401813,0.05740181268882175,0.8809980806142035,0.09724888035828536
247,1,3,OR,2,5,1878.0,8846.0,1758.0,96.0,35,34,4,0.8248787765759045,0.1639313688922044,0.008951883625512868,0.9361022364217252,0.051118210862619806
248,1,3,OR,2,3,1701.0,1070.0,1471.0,213.0,20,20,4,0.3861421869361241,0.5308552869000361,0.0768675568386864,0.8647854203409759,0.12522045855379188
249,1,3,OR,2,2,1670.0,976.0,1541.0,88.0,20,20,4,0.3688586545729403,0.5823885109599395,0.03325774754346183,0.922754491017964,0.05269461077844311
250,7,5,OD,3,5,5767.0,4913.0,4744.0,865.0,41,42,14,0.4600187265917603,0.4441947565543071,0.08099250936329588,0.8226114097451014,0.14999132998092596
251,7,5,OD,3,1,97.0,2604.0,97.0,0.0,2,1,0,0.9640873750462792,0.03591262495372084,0.0,1.0,0.0
252,7,5,OD,3,3,1528.0,1146.0,1234.0,241.0,9,9,3,0.42857142857142855,0.46148092744951386,0.09012715033657442,0.8075916230366492,0.15772251308900523
253,7,5,OD,3,2,117.0,2580.0,117.0,0.0,4,3,0,0.9566184649610678,0.04338153503893215,0.0,1.0,0.0
254,7,5,OD,3,4,2096.0,579.0,1925.0,165.0,9,10,2,0.2164485981308411,0.719626168224299,0.0616822429906542,0.9184160305343512,0.07872137404580153
255,2,1,OD,2,1,102.0,2591.0,102.0,0.0,3,2,0,0.9621240252506499,0.037875974749350165,0.0,1.0,0.0
256,2,1,OD,2,4,1809.0,858.0,1586.0,220.0,13,13,4,0.3217097862767154,0.5946756655418073,0.0824896887889014,0.8767274737423991,0.12161415146489774
257,2,1,OD,2,2,1397.0,1284.0,1300.0,97.0,7,6,2,0.47892577396493846,0.484893696381947,0.03618052965311451,0.9305654974946314,0.06943450250536864
258,2,1,OD,2,3,1056.0,1616.0,967.0,89.0,13,11,1,0.6047904191616766,0.3619011976047904,0.03330838323353293,0.915719696969697,0.08428030303030302
259,2,1,OD,2,5,3442.0,6579.0,3035.0,330.0,23,22,6,0.6565213052589562,0.30286398563017664,0.03293084522502744,0.8817547937245788,0.09587449157466589
260,4,5,OD,3,3,1718.0,609.0,1148.0,527.0,30,28,10,0.2617103566824237,0.4933390631714654,0.22647185217017618,0.6682188591385332,0.30675203725261935
261,4,5,OD,3,4,1798.0,819.0,1146.0,590.0,33,25,15,0.3129537638517386,0.4379059992357661,0.22544898739014138,0.6373748609566184,0.3281423804226919
262,4,5,OD,3,2,1517.0,1109.0,1043.0,440.0,28,30,10,0.4223153084539223,0.3971820258948972,0.16755521706016754,0.6875411997363217,0.2900461437046803
263,4,5,OD,3,1,1368.0,1281.0,974.0,380.0,22,22,4,0.48357870894677235,0.36768591921479804,0.14345035862589656,0.7119883040935673,0.2777777777777778
264,4,5,OD,3,5,2879.0,7653.0,1811.0,1007.0,118,109,30,0.7266426129889859,0.17195214584124574,0.09561336878085834,0.6290378603681834,0.34977422716220913
265,8,6,OD,3,4,1570.0,1100.0,1250.0,272.0,13,12,2,0.41198501872659177,0.4681647940074906,0.10187265917602996,0.7961783439490446,0.1732484076433121
266,8,6,OD,3,3,2045.0,628.0,1589.0,429.0,16,16,5,0.2349420127197905,0.5944631500187055,0.16049382716049382,0.7770171149144254,0.2097799511002445
267,8,6,OD,3,1,1281.0,1381.0,1236.0,36.0,17,16,1,0.5187828700225394,0.46431254695717505,0.013523666416228399,0.9648711943793911,0.02810304449648712
268,8,6,OD,3,5,2753.0,7976.0,2213.0,484.0,30,29,6,0.7434057228073446,0.20626339826638085,0.045111380370957216,0.8038503450780966,0.17580820922629858
269,8,6,OD,3,2,1818.0,845.0,1600.0,171.0,15,16,5,0.3173113030416823,0.6008261359369133,0.0642132932782576,0.8800880088008801,0.09405940594059406
270,9,6,OD,2,5,2815.0,7910.0,2380.0,355.0,30,29,9,0.7375291375291375,0.2219114219114219,0.0331002331002331,0.8454706927175843,0.1261101243339254
271,9,6,OD,2,4,1973.0,697.0,1722.0,238.0,11,12,3,0.26104868913857676,0.6449438202247191,0.08913857677902622,0.8727825646224024,0.12062848454130766
272,9,6,OD,2,3,1639.0,1038.0,1363.0,276.0,10,9,4,0.38774747852073216,0.5091520358610385,0.10310048561822936,0.8316046369737645,0.1683953630262355
273,9,6,OD,2,1,387.0,2293.0,387.0,0.0,9,8,0,0.8555970149253731,0.14440298507462687,0.0,1.0,0.0
274,9,6,OD,2,2,1504.0,1164.0,1429.0,47.0,13,12,3,0.4362818590704648,0.5356071964017991,0.017616191904047975,0.9501329787234043,0.03125
275,6,4,OD,2,3,1008.0,1633.0,885.0,102.0,25,25,2,0.6183263915183642,0.33510034078000756,0.03862173419159409,0.8779761904761905,0.10119047619047619
276,6,4,OD,2,4,679.0,2010.0,633.0,0.0,4,4,0,0.7474897731498699,0.23540349572331723,0.0,0.9322533136966127,0.0
277,6,4,OD,2,2,684.0,1978.0,684.0,0.0,17,16,0,0.7430503380916604,0.2569496619083396,0.0,1.0,0.0
278,6,4,OD,2,5,4457.0,5421.0,3630.0,612.0,50,53,15,0.5487953026928528,0.3674832962138085,0.061955861510427215,0.8144491810634956,0.13731209333632488
279,6,4,OD,2,1,0.0,2694.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
280,1,2,OD,2,1,1356.0,1315.0,1217.0,109.0,10,9,2,0.49232497192062896,0.45563459378509924,0.040808685885436166,0.8974926253687315,0.0803834808259587
281,1,2,OD,2,2,1367.0,1532.0,1238.0,129.0,17,17,2,0.5284580889962056,0.4270438082097275,0.04449810279406692,0.9056327724945136,0.09436722750548647
282,1,2,OD,2,4,822.0,1861.0,790.0,27.0,15,14,1,0.6936265374580693,0.2944465150950429,0.01006336190831159,0.9610705596107056,0.032846715328467155
283,1,2,OD,2,3,938.0,1729.0,780.0,124.0,11,10,4,0.6482939632545932,0.2924634420697413,0.046494188226471694,0.8315565031982942,0.13219616204690832
284,1,2,OD,2,5,2539.0,8177.0,2249.0,244.0,38,37,5,0.7630645763344531,0.20987308697275103,0.02276969018290407,0.8857818038597873,0.09610082709728239
285,3,1,OD,3,2,644.0,2015.0,643.0,1.0,18,17,1,0.7578036855960888,0.2418202331703648,0.000376081233546446,0.9984472049689441,0.0015527950310559005
286,3,1,OD,3,5,3092.0,7636.0,2561.0,386.0,30,29,11,0.7117822520507084,0.23872110365398955,0.03598061148396719,0.8282664941785253,0.12483829236739974
287,3,1,OD,3,4,0.0,2697.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
288,3,1,OD,3,1,447.0,2217.0,447.0,0.0,16,15,0,0.8322072072072072,0.1677927927927928,0.0,1.0,0.0
289,7,1,HC,3,4,1955.0,704.0,1537.0,351.0,17,17,3,0.264761188416698,0.5780368559608875,0.13200451297480256,0.7861892583120205,0.179539641943734
290,7,1,HC,3,1,1415.0,1639.0,1339.0,58.0,12,11,1,0.5366732154551408,0.4384413883431565,0.01899148657498363,0.9462897526501767,0.04098939929328622
291,7,1,HC,3,5,3267.0,7435.0,2719.0,427.0,37,36,7,0.6947299570173799,0.2540646608110633,0.03989908428331153,0.8322620140801958,0.13070094888276707
292,7,1,HC,3,3,2034.0,634.0,1676.0,327.0,12,12,3,0.2376311844077961,0.6281859070464768,0.12256371814092953,0.823992133726647,0.1607669616519174
293,7,1,HC,3,2,1625.0,1050.0,1388.0,220.0,10,10,3,0.3925233644859813,0.5188785046728972,0.08224299065420561,0.8541538461538462,0.13538461538461538
294,2,4,HC,2,1,1214.0,1457.0,947.0,260.0,12,11,4,0.5454885810557843,0.35454885810557846,0.09734181954324223,0.7800658978583196,0.214168039538715
295,2,4,HC,2,4,1663.0,993.0,1322.0,323.0,17,16,6,0.37387048192771083,0.4977409638554217,0.12161144578313253,0.7949488875526157,0.19422730006013228
296,2,4,HC,2,5,3345.0,7394.0,2797.0,492.0,20,19,14,0.6885184840301704,0.26045255610392026,0.04581432163143682,0.8361733931240658,0.14708520179372198
297,2,4,HC,2,3,1061.0,1639.0,944.0,96.0,16,16,2,0.607037037037037,0.3496296296296296,0.035555555555555556,0.8897266729500471,0.09048067860508954
298,2,4,HC,2,2,2153.0,509.0,1784.0,328.0,18,16,7,0.19120961682945153,0.6701728024042074,0.12321562734785875,0.828611240130051,0.15234556432884347
299,3,14,HC,3,5,3490.0,7220.0,3051.0,349.0,40,39,5,0.6741363211951448,0.2848739495798319,0.03258636788048553,0.8742120343839541,0.1
300,3,14,HC,3,1,1143.0,1534.0,1117.0,0.0,10,10,0,0.5730295106462457,0.4172581247665297,0.0,0.9772528433945756,0.0
301,3,14,HC,3,4,1244.0,1431.0,1071.0,155.0,11,11,2,0.5349532710280374,0.40037383177570096,0.05794392523364486,0.8609324758842444,0.12459807073954984
302,3,14,HC,3,2,491.0,2190.0,491.0,0.0,9,9,0,0.8168593808280492,0.18314061917195076,0.0,1.0,0.0
303,3,14,HC,3,3,609.0,2072.0,598.0,0.0,9,8,0,0.7728459530026109,0.22305110033569564,0.0,0.9819376026272578,0.0
304,4,4,HC,3,4,297.0,2370.0,251.0,46.0,15,14,3,0.8886389201349831,0.09411323584551931,0.01724784401949756,0.8451178451178452,0.15488215488215487
305,4,4,HC,3,5,3678.0,6896.0,2492.0,1112.0,88,91,26,0.6521656894268961,0.23567240400983544,0.10516360885190089,0.677542142468733,0.30233822729744425
306,4,4,HC,3,1,1717.0,899.0,1239.0,261.0,22,33,7,0.34365443425076453,0.4736238532110092,0.09977064220183486,0.7216074548631334,0.15200931857891672
307,4,4,HC,3,3,1557.0,1067.0,1196.0,325.0,31,30,9,0.4066310975609756,0.4557926829268293,0.12385670731707317,0.7681438664097624,0.20873474630700065
308,4,4,HC,3,2,1719.0,915.0,1066.0,520.0,33,37,10,0.34738041002277903,0.404707668944571,0.19741837509491267,0.6201279813845259,0.30250145433391507
309,1,4,HC,2,4,2083.0,587.0,1623.0,401.0,29,30,7,0.2198501872659176,0.6078651685393258,0.150187265917603,0.7791646663466154,0.19251080172827653
310,1,4,HC,2,5,4492.0,6135.0,4157.0,267.0,57,58,6,0.5773030958878329,0.3911734261786017,0.02512468241272231,0.9254229741763135,0.05943900267141585
311,1,4,HC,2,2,1203.0,1449.0,1034.0,127.0,19,18,2,0.5463800904977375,0.389894419306184,0.047888386123680245,0.8595178719866999,0.1055694098088113
312,1,4,HC,2,3,1600.0,1058.0,1303.0,272.0,16,16,4,0.3980436418359669,0.49021820917983444,0.10233258088788563,0.814375,0.17
313,1,4,HC,2,1,1847.0,801.0,1534.0,223.0,19,19,4,0.30249244712990936,0.5793051359516617,0.08421450151057402,0.8305360043313481,0.12073632918245804
314,9,1,HC,2,3,2253.0,415.0,1681.0,546.0,13,13,5,0.1555472263868066,0.6300599700149925,0.20464767616191903,0.7461162893919219,0.24234354194407456
315,9,1,HC,2,2,1224.0,1459.0,1104.0,92.0,7,6,2,0.5437942601565412,0.41147968691762954,0.03428997390980246,0.9019607843137255,0.07516339869281045
316,9,1,HC,2,1,1265.0,1414.0,1018.0,221.0,8,8,2,0.5278088839119074,0.3799925345278089,0.08249346771183277,0.8047430830039526,0.17470355731225296
317,9,1,HC,2,5,3942.0,6779.0,3259.0,569.0,29,28,13,0.632310418804216,0.3039828374218823,0.053073407331405656,0.8267376966007103,0.1443429731100964
318,9,1,HC,2,4,1504.0,1164.0,1142.0,298.0,13,12,3,0.4362818590704648,0.4280359820089955,0.11169415292353824,0.7593085106382979,0.1981382978723404
319,6,1,HC,2,3,2433.0,234.0,1854.0,551.0,11,11,4,0.08773903262092239,0.6951631046119235,0.2065991751031121,0.7620221948212084,0.2264693793670366
320,6,1,HC,2,1,0.0,3163.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
321,6,1,HC,2,5,5644.0,4726.0,4403.0,1146.0,39,38,15,0.4557377049180328,0.4245901639344262,0.11051108968177435,0.7801204819277109,0.2030474840538625
322,6,1,HC,2,4,2564.0,170.0,1894.0,651.0,10,11,5,0.06217995610826628,0.6927578639356254,0.23811265544989027,0.7386895475819033,0.2539001560062403
323,6,1,HC,2,2,1931.0,747.0,1694.0,228.0,9,9,3,0.2789395070948469,0.6325616131441374,0.08513816280806571,0.8772656654583117,0.11807353702744691
324,8,1,HC,3,1,0.0,2699.0,0.0,0.0,1,0,0,1.0,0.0,0.0,,
325,8,1,HC,3,4,2131.0,527.0,1517.0,569.0,15,15,8,0.1982693754702784,0.5707298720842738,0.21407072987208428,0.7118723603941811,0.26701079305490383
326,8,1,HC,3,2,1830.0,848.0,1490.0,309.0,13,13,3,0.3166542195668409,0.556385362210605,0.11538461538461539,0.8142076502732241,0.16885245901639345
327,8,1,HC,3,3,1625.0,972.0,1306.0,295.0,9,8,3,0.37427801309202924,0.5028879476318829,0.11359260685406238,0.8036923076923077,0.18153846153846154
328,8,1,HC,3,5,4688.0,6035.0,3628.0,966.0,35,33,13,0.5628089154154621,0.33833815163666886,0.09008672946003916,0.7738907849829352,0.2060580204778157
329,1,1,OD,4,5,8896.0,1821.0,5605.0,1489.0,25,24,15,0.1699169543715592,0.5230008397872539,0.13893813567229635,0.63005845323741,0.16737859712230216
330,1,1,OD,4,1,2013.0,665.0,1831.0,182.0,13,12,2,0.248319641523525,0.6837191934279313,0.06796116504854369,0.9095876800794833,0.09041231992051664
331,1,1,OD,4,4,2405.0,311.0,2008.0,397.0,12,11,2,0.11450662739322533,0.7393225331369662,0.14617083946980855,0.834927234927235,0.16507276507276508
332,1,1,OD,4,2,1393.0,1267.0,1237.0,148.0,13,12,2,0.4763157894736842,0.4650375939849624,0.055639097744360905,0.8880114860014358,0.10624551328068917
333,1,1,OD,4,3,2385.0,379.0,1758.0,579.0,10,7,5,0.13712011577424024,0.6360347322720694,0.20947901591895804,0.7371069182389937,0.24276729559748428
334,1,2,OR,4,4,2214.0,428.0,1577.0,440.0,16,11,6,0.161998485995458,0.5968962906888721,0.16654049962149886,0.7122854561878952,0.1987353206865402
335,1,2,OR,4,2,2192.0,475.0,1658.0,33.0,13,13,5,0.17810273715785527,0.6216722909636295,0.012373453318335208,0.7563868613138686,0.015054744525547446
336,1,2,OR,4,1,1558.0,1145.0,1333.0,126.0,9,7,2,0.42360340362560117,0.4931557528671846,0.04661487236403995,0.8555840821566111,0.08087291399229782
337,1,2,OR,4,5,8377.0,2283.0,5697.0,2099.0,25,23,15,0.21416510318949344,0.5344277673545966,0.19690431519699814,0.6800763996657515,0.25056702876924913
338,1,2,OR,4,3,2113.0,643.0,1815.0,177.0,4,4,3,0.23330914368650219,0.6585631349782293,0.06422351233671988,0.8589682915286323,0.08376715570279224
339,1,4,CON,4,2,1977.0,693.0,1758.0,63.0,16,16,1,0.2595505617977528,0.6584269662921348,0.02359550561797753,0.8892261001517451,0.03186646433990895
340,1,4,CON,4,5,7782.0,2273.0,5656.0,1252.0,32,26,16,0.2260566882148185,0.5625062158130284,0.12451516658378917,0.7268054484708302,0.1608840914931894
341,1,4,CON,4,4,1990.0,723.0,1711.0,143.0,11,11,2,0.2664946553630667,0.630667158127534,0.05270917803169923,0.8597989949748743,0.07185929648241206
342,1,4,CON,4,3,1958.0,686.0,1452.0,278.0,14,12,7,0.2594553706505295,0.5491679273827534,0.10514372163388805,0.7415730337078652,0.14198161389172625
343,1,4,CON,4,1,964.0,1707.0,852.0,85.0,5,4,1,0.6390864844627481,0.3189816548109322,0.03182328715836765,0.8838174273858921,0.08817427385892117
344,1,3,HC,4,5,6013.0,4185.0,4751.0,763.0,28,26,9,0.41037458325161796,0.4658756618944891,0.07481859188076094,0.7901214036254781,0.12689173457508732
345,1,3,HC,4,1,1041.0,1632.0,899.0,70.0,6,5,1,0.6105499438832772,0.3363262252151141,0.026187803965581742,0.8635926993275697,0.06724303554274735
346,1,3,HC,4,4,1929.0,737.0,1436.0,183.0,10,8,3,0.27644411102775696,0.5386346586646662,0.06864216054013503,0.7444271643338517,0.09486780715396578
347,1,3,HC,4,3,2117.0,542.0,1724.0,154.0,12,9,4,0.20383602858217376,0.648364046634073,0.05791650996615269,0.8143599433160132,0.07274444969296173
348,1,3,HC,4,2,1529.0,1122.0,1126.0,144.0,14,11,3,0.42323651452282157,0.4247453791022256,0.05431912485854395,0.736429038587312,0.09417920209287116
349,1,5,OR-N,4,5,7974.0,2117.0,6693.0,1182.0,26,26,15,0.2097909027846596,0.663264294916262,0.1171340798731543,0.8393528969149736,0.14823175319789314
350,1,5,OR-N,4,1,0.0,2680.0,0.0,0.0,3,0,0,1.0,0.0,0.0,,
351,1,5,OR-N,4,3,1492.0,1254.0,1492.0,0.0,6,5,0,0.45666423889293517,0.5433357611070648,0.0,1.0,0.0
352,1,5,OR-N,4,4,713.0,2208.0,652.0,60.0,5,5,1,0.7559055118110236,0.2232112290311537,0.020540910647038686,0.9144460028050491,0.08415147265077139
