rat_id,study_day,condition,treatment,trial_num,total_rem_duration,total_sleep_duration,percentage_from_sleep,counts_rem
4,4,HC,3,4,46.0,297.0,0.15488215488215487,3
4,4,HC,3,5,1112.0,3678.0,0.30233822729744425,26
4,4,HC,3,1,261.0,1717.0,0.15200931857891672,7
4,4,HC,3,3,325.0,1557.0,0.20873474630700065,9
4,4,HC,3,2,520.0,1719.0,0.30250145433391507,10
1,4,HC,2,4,401.0,2083.0,0.19251080172827653,7
1,4,HC,2,5,267.0,4492.0,0.05943900267141585,6
1,4,HC,2,2,127.0,1203.0,0.1055694098088113,2
1,4,HC,2,3,272.0,1600.0,0.17,4
1,4,HC,2,1,223.0,1847.0,0.12073632918245804,4
9,1,HC,2,3,546.0,2253.0,0.24234354194407456,5
9,1,HC,2,2,92.0,1224.0,0.07516339869281045,2
9,1,HC,2,1,221.0,1265.0,0.17470355731225296,2
9,1,HC,2,5,569.0,3942.0,0.1443429731100964,13
9,1,HC,2,4,298.0,1504.0,0.1981382978723404,3
6,1,HC,2,3,551.0,2433.0,0.2264693793670366,4
6,1,HC,2,1,0.0,0.0,,0
6,1,HC,2,5,1146.0,5644.0,0.2030474840538625,15
6,1,HC,2,4,651.0,2564.0,0.2539001560062403,5
6,1,HC,2,2,228.0,1931.0,0.11807353702744691,3
8,1,HC,3,1,0.0,0.0,,0
8,1,HC,3,4,569.0,2131.0,0.26701079305490383,8
8,1,HC,3,2,309.0,1830.0,0.16885245901639345,3
8,1,HC,3,3,295.0,1625.0,0.18153846153846154,3
8,1,HC,3,5,966.0,4688.0,0.2060580204778157,13
1,1,OD,4,5,1489.0,8896.0,0.16737859712230216,15
1,1,OD,4,1,182.0,2013.0,0.09041231992051664,2
1,1,OD,4,4,397.0,2405.0,0.16507276507276508,2
1,1,OD,4,2,148.0,1393.0,0.10624551328068917,2
1,1,OD,4,3,579.0,2385.0,0.24276729559748428,5
1,2,OR,4,4,440.0,2214.0,0.1987353206865402,6
1,2,OR,4,2,33.0,2192.0,0.015054744525547446,5
1,2,OR,4,1,126.0,1558.0,0.08087291399229782,2
1,2,OR,4,5,2099.0,8377.0,0.25056702876924913,15
1,2,OR,4,3,177.0,2113.0,0.08376715570279224,3
1,4,CON,4,2,63.0,1977.0,0.03186646433990895,1
1,4,CON,4,5,1252.0,7782.0,0.1608840914931894,16
1,4,CON,4,4,143.0,1990.0,0.07185929648241206,2
1,4,CON,4,3,278.0,1958.0,0.14198161389172625,7
1,4,CON,4,1,85.0,964.0,0.08817427385892117,1
1,3,HC,4,5,763.0,6013.0,0.12689173457508732,9
1,3,HC,4,1,70.0,1041.0,0.06724303554274735,1
1,3,HC,4,4,183.0,1929.0,0.09486780715396578,3
1,3,HC,4,3,154.0,2117.0,0.07274444969296173,4
1,3,HC,4,2,144.0,1529.0,0.09417920209287116,3
