rat_id,study_day,condition,treatment,trial_num,epoch_id,duration
6,3,HC,4,2,1,155.0
6,3,HC,4,5.1,0,141.0
6,3,HC,4,5.2,0,136.0
6,3,HC,4,5.2,1,195.0
6,3,HC,4,5.2,2,54.0
6,3,HC,4,5.2,3,146.0
6,3,HC,4,5.2,4,26.0
6,3,HC,4,5.3,0,53.0
6,3,HC,4,5.3,1,163.0
6,3,HC,4,5.4,0,43.0
6,2,OD,4,4,0,28.0
6,2,OD,4,4,1,23.0
6,2,OD,4,4,2,103.0
6,2,OD,4,4,3,27.0
6,2,OD,4,4,4,113.0
6,2,OD,4,4,5,131.0
6,2,OD,4,1,0,125.0
6,2,OD,4,3,0,195.0
6,2,OD,4,3,1,59.0
6,2,OD,4,3,2,102.0
6,2,OD,4,3,3,85.0
6,2,OD,4,5.1,0,65.0
6,2,OD,4,5.1,1,44.0
6,2,OD,4,5.1,2,98.0
6,2,OD,4,5.1,3,60.0
6,2,OD,4,5.1,4,9.0
6,2,OD,4,5.2,0,174.0
6,2,OD,4,5.2,1,25.0
6,2,OD,4,5.2,2,151.0
6,2,OD,4,5.2,3,75.0
6,2,OD,4,5.2,4,20.0
6,2,OD,4,5.2,5,59.0
6,2,OD,4,5.3,0,44.0
6,2,OD,4,5.3,1,118.0
6,2,OD,4,5.3,2,76.0
6,2,OD,4,5.4,0,190.0
6,2,OD,4,2,0,33.0
6,2,OD,4,2,1,121.0
6,2,OD,4,2,2,42.0
6,5,OR,4,1,0,43.0
6,5,OR,4,2,0,70.0
6,5,OR,4,5.1,0,47.0
6,5,OR,4,5.1,1,65.0
6,5,OR,4,5.1,2,39.0
6,5,OR,4,5.2,0,274.0
6,5,OR,4,5.2,1,13.0
6,5,OR,4,5.2,2,12.0
6,5,OR,4,5.2,3,19.0
6,5,OR,4,5.2,4,34.0
6,5,OR,4,5.2,5,3.0
6,5,OR,4,5.2,6,109.0
6,5,OR,4,5.2,7,38.0
6,5,OR,4,5.2,8,24.0
6,5,OR,4,5.2,9,18.0
6,5,OR,4,5.3,0,306.0
6,5,OR,4,5.3,1,26.0
6,5,OR,4,5.3,2,9.0
6,5,OR,4,5.3,3,142.0
6,5,OR,4,5.3,4,206.0
6,5,OR,4,5.3,5,136.0
6,5,OR,4,5.4,0,213.0
6,5,OR,4,5.4,1,40.0
6,5,OR,4,5.4,2,118.0
6,5,OR,4,5.4,3,59.0
6,5,OR,4,5.4,4,27.0
6,5,OR,4,5.4,5,154.0
6,5,OR,4,4,0,87.0
6,5,OR,4,4,1,191.0
6,5,OR,4,4,2,35.0
6,5,OR,4,3,0,66.0
6,5,OR,4,3,1,123.0
3,3,HC,4,3,0,216.0
3,3,HC,4,5.1,0,53.0
3,3,HC,4,5.1,1,68.0
3,3,HC,4,5.2,0,154.0
3,3,HC,4,5.2,1,16.0
3,3,HC,4,5.2,2,158.0
3,3,HC,4,5.3,0,116.0
3,3,HC,4,5.3,1,52.0
3,3,HC,4,5.3,2,100.0
3,3,HC,4,5.3,3,15.0
3,3,HC,4,5.4,0,57.0
3,3,HC,4,5.4,1,84.0
3,3,HC,4,4,0,7.0
3,3,HC,4,4,1,5.0
3,2,CON,4,5.1,0,158.0
3,2,CON,4,5.1,1,77.0
3,2,CON,4,5.1,2,60.0
3,2,CON,4,5.2,0,126.0
3,2,CON,4,5.2,1,186.0
3,2,CON,4,5.3,0,116.0
3,2,CON,4,5.3,1,71.0
3,2,CON,4,5.3,2,164.0
3,2,CON,4,5.3,3,115.0
3,2,CON,4,5.3,4,103.0
3,2,CON,4,5.4,0,76.0
3,2,CON,4,4,0,31.0
3,2,CON,4,4,1,101.0
3,2,CON,4,4,2,60.0
3,2,CON,4,4,3,70.0
3,6,HC,4,2,0,40.0
3,6,HC,4,2,1,47.0
3,6,HC,4,2,2,16.0
3,6,HC,4,2,3,34.0
3,6,HC,4,5.2,0,162.0
3,6,HC,4,5.2,1,59.0
3,6,HC,4,5.4,0,107.0
3,6,HC,4,5.4,1,36.0
3,6,HC,4,5.4,2,63.0
3,6,HC,4,5.4,3,32.0
3,6,HC,4,3,0,146.0
3,6,HC,4,1,0,57.0
3,6,HC,4,4,0,146.0
3,6,HC,4,4,1,24.0
3,6,HC,4,4,2,41.0
3,6,HC,4,4,3,38.0
3,4,OD,4,3,0,73.0
3,4,OD,4,3,1,202.0
3,4,OD,4,3,2,137.0
3,4,OD,4,1,0,34.0
3,4,OD,4,5.1,0,147.0
3,4,OD,4,5.1,1,59.0
3,4,OD,4,5.1,2,77.0
3,4,OD,4,5.2,0,62.0
3,4,OD,4,5.2,1,206.0
3,4,OD,4,5.2,2,55.0
3,4,OD,4,5.2,3,106.0
3,4,OD,4,5.2,4,91.0
3,4,OD,4,5.2,5,80.0
3,4,OD,4,5.3,0,19.0
3,4,OD,4,5.4,0,46.0
3,4,OD,4,5.4,1,15.0
3,4,OD,4,5.4,2,103.0
3,4,OD,4,4,0,110.0
3,4,OD,4,4,1,224.0
3,4,OD,4,4,2,16.0
3,4,OD,4,2,0,93.0
3,5,OR-N,4,4,0,87.0
3,5,OR-N,4,4,1,61.0
3,5,OR-N,4,5.2,0,173.0
3,5,OR-N,4,5.2,1,76.0
3,5,OR-N,4,5.2,2,114.0
3,5,OR-N,4,5.3,0,151.0
3,5,OR-N,4,5.3,1,81.0
3,5,OR-N,4,5.3,2,65.0
3,5,OR-N,4,5.3,3,32.0
3,5,OR-N,4,5.4,0,227.0
3,1,OR,4,5.1,0,15.0
3,1,OR,4,5.1,1,47.0
3,1,OR,4,5.2,0,18.0
3,1,OR,4,5.2,1,8.0
3,1,OR,4,5.2,2,102.0
3,1,OR,4,5.2,3,6.0
3,1,OR,4,5.2,4,18.0
3,1,OR,4,5.2,5,226.0
3,1,OR,4,5.4,0,16.0
3,1,OR,4,5.4,1,10.0
3,1,OR,4,5.4,2,111.0
3,1,OR,4,5.4,3,98.0
3,1,OR,4,4,0,73.0
4,1,CON,4,4,0,40.0
4,1,CON,4,4,1,135.0
4,1,CON,4,4,2,64.0
4,1,CON,4,4,3,116.0
4,1,CON,4,5.1,0,141.0
4,1,CON,4,5.1,1,54.0
4,1,CON,4,5.2,0,130.0
4,1,CON,4,5.2,1,168.0
4,1,CON,4,5.2,2,33.0
4,1,CON,4,5.3,0,48.0
4,1,CON,4,5.3,1,130.0
4,1,CON,4,5.3,2,53.0
4,1,CON,4,5.4,0,42.0
4,1,CON,4,5.4,1,55.0
4,1,CON,4,3,0,17.0
4,1,CON,4,3,1,139.0
4,1,CON,4,3,2,117.0
4,1,CON,4,3,3,112.0
4,1,CON,4,3,4,96.0
4,1,CON,4,2,0,109.0
4,1,CON,4,2,1,21.0
4,1,CON,4,2,2,194.0
4,3,OR,4,4,0,29.0
4,3,OR,4,4,1,72.0
4,3,OR,4,4,2,94.0
4,3,OR,4,4,3,257.0
4,3,OR,4,5.1,0,22.0
4,3,OR,4,5.1,1,149.0
4,3,OR,4,5.1,2,23.0
4,3,OR,4,5.1,3,192.0
4,3,OR,4,5.1,4,38.0
4,3,OR,4,5.1,5,66.0
4,3,OR,4,5.1,6,113.0
4,3,OR,4,5.2,0,30.0
4,3,OR,4,5.2,1,19.0
4,3,OR,4,5.2,2,7.0
4,3,OR,4,5.2,3,149.0
4,3,OR,4,5.2,4,8.0
4,3,OR,4,5.2,5,124.0
4,3,OR,4,5.2,6,13.0
4,3,OR,4,5.2,7,22.0
4,3,OR,4,5.2,8,17.0
4,3,OR,4,5.3,0,4.0
4,3,OR,4,5.3,1,22.0
4,3,OR,4,5.3,2,148.0
4,3,OR,4,5.3,3,110.0
4,3,OR,4,5.3,4,27.0
4,3,OR,4,5.3,5,90.0
4,3,OR,4,5.3,6,133.0
4,3,OR,4,5.3,7,20.0
4,3,OR,4,5.4,0,78.0
4,3,OR,4,5.4,1,26.0
4,3,OR,4,5.4,2,108.0
4,3,OR,4,5.4,3,24.0
4,3,OR,4,3,0,108.0
4,3,OR,4,3,1,20.0
4,6,OD,4,2,0,125.0
4,6,OD,4,2,1,35.0
4,6,OD,4,2,2,58.0
4,6,OD,4,2,3,23.0
4,6,OD,4,4,0,161.0
4,6,OD,4,4,1,156.0
4,6,OD,4,4,2,164.0
4,6,OD,4,5.1,0,120.0
4,6,OD,4,5.2,0,49.0
4,6,OD,4,5.2,1,125.0
4,6,OD,4,5.2,2,76.0
4,6,OD,4,5.2,3,22.0
4,6,OD,4,5.2,4,60.0
4,6,OD,4,5.2,5,46.0
4,6,OD,4,5.3,0,77.0
4,6,OD,4,5.3,1,97.0
4,6,OD,4,5.4,0,16.0
4,6,OD,4,5.4,1,16.0
4,6,OD,4,5.4,2,54.0
4,6,OD,4,5.4,3,33.0
4,6,OD,4,5.4,4,98.0
4,6,OD,4,5.4,5,136.0
4,6,OD,4,1,0,107.0
4,6,OD,4,3,0,20.0
4,6,OD,4,3,1,99.0
4,6,OD,4,3,2,153.0
4,2,HC,4,4,0,59.0
4,2,HC,4,4,1,10.0
4,2,HC,4,4,2,122.0
4,2,HC,4,5.1,0,9.0
4,2,HC,4,5.1,1,155.0
4,2,HC,4,5.1,2,92.0
4,2,HC,4,5.1,3,65.0
4,2,HC,4,5.1,4,37.0
4,2,HC,4,5.2,0,15.0
4,2,HC,4,5.2,1,95.0
4,2,HC,4,5.2,2,182.0
4,2,HC,4,5.2,3,226.0
4,2,HC,4,5.2,4,30.0
4,2,HC,4,5.2,5,130.0
4,2,HC,4,5.2,6,130.0
4,2,HC,4,5.3,0,15.0
4,2,HC,4,5.4,0,43.0
4,2,HC,4,5.4,1,174.0
4,2,HC,4,5.4,2,59.0
4,4,OR-N,4,5.1,0,113.0
4,4,OR-N,4,5.1,1,140.0
4,4,OR-N,4,5.2,0,129.0
4,4,OR-N,4,5.3,0,16.0
4,4,OR-N,4,5.3,1,81.0
4,4,OR-N,4,5.3,2,32.0
4,4,OR-N,4,5.3,3,65.0
4,4,OR-N,4,5.3,4,27.0
4,4,OR-N,4,5.3,5,103.0
4,4,OR-N,4,5.4,0,92.0
4,4,OR-N,4,5.4,1,54.0
4,4,OR-N,4,5.4,2,33.0
4,4,OR-N,4,4,0,85.0
4,4,OR-N,4,4,1,131.0
11,2,OD,4,1,0,129.0
11,2,OD,4,1,1,28.0
11,2,OD,4,1,2,112.0
11,2,OD,4,1,3,72.0
11,2,OD,4,3,0,146.0
11,2,OD,4,3,1,44.0
11,2,OD,4,3,2,20.0
11,2,OD,4,3,3,14.0
11,2,OD,4,3,4,96.0
11,2,OD,4,3,5,96.0
11,2,OD,4,4,0,124.0
11,2,OD,4,4,1,28.0
11,2,OD,4,4,2,45.0
11,2,OD,4,4,3,127.0
11,2,OD,4,2,0,88.0
11,2,OD,4,2,1,143.0
11,2,OD,4,2,2,25.0
11,2,OD,4,2,3,76.0
11,2,OD,4,5.1,0,31.0
11,2,OD,4,5.1,1,145.0
11,2,OD,4,5.1,2,9.0
11,2,OD,4,5.2,0,24.0
11,2,OD,4,5.2,1,32.0
11,2,OD,4,5.2,2,139.0
11,2,OD,4,5.2,3,54.0
11,2,OD,4,5.2,4,49.0
11,2,OD,4,5.2,5,37.0
11,2,OD,4,5.2,6,112.0
11,2,OD,4,5.2,7,39.0
11,2,OD,4,5.2,8,115.0
11,2,OD,4,5.2,9,38.0
11,2,OD,4,5.3,0,96.0
11,2,OD,4,5.3,1,7.0
11,2,OD,4,5.3,2,17.0
11,2,OD,4,5.4,0,15.0
11,2,OD,4,5.4,1,36.0
11,2,OD,4,5.4,2,25.0
11,2,OD,4,5.4,3,100.0
11,2,OD,4,5.4,4,65.0
11,2,OD,4,5.4,5,78.0
11,2,OD,4,5.4,6,66.0
11,2,OD,4,5.4,7,42.0
11,2,OD,4,5.4,8,9.0
11,3,HC,4,4,0,16.0
11,3,HC,4,4,1,123.0
11,3,HC,4,4,2,93.0
11,3,HC,4,4,3,15.0
11,3,HC,4,1,0,16.0
11,3,HC,4,3,0,16.0
11,3,HC,4,3,1,21.0
11,3,HC,4,3,2,156.0
11,3,HC,4,3,3,34.0
11,3,HC,4,3,4,63.0
11,3,HC,4,3,5,244.0
11,3,HC,4,3,6,115.0
11,3,HC,4,3,7,23.0
11,3,HC,4,3,8,36.0
11,3,HC,4,5.1,0,151.0
11,3,HC,4,5.1,1,25.0
11,3,HC,4,5.1,2,117.0
11,3,HC,4,5.2,0,117.0
11,3,HC,4,5.2,1,124.0
11,3,HC,4,5.2,2,32.0
11,3,HC,4,5.2,3,68.0
11,3,HC,4,5.3,0,21.0
11,3,HC,4,5.3,1,90.0
11,3,HC,4,5.3,2,22.0
11,3,HC,4,5.3,3,185.0
11,3,HC,4,5.3,4,39.0
11,3,HC,4,5.4,0,51.0
11,3,HC,4,5.4,1,118.0
11,3,HC,4,2,0,59.0
11,3,HC,4,2,1,215.0
11,3,HC,4,2,2,16.0
11,3,HC,4,2,3,102.0
11,3,HC,4,2,4,54.0
11,3,HC,4,2,5,99.0
11,1,CON,4,1,0,7.0
11,1,CON,4,1,1,23.0
11,1,CON,4,1,2,23.0
11,1,CON,4,2,0,150.0
11,1,CON,4,2,1,52.0
11,1,CON,4,3,0,51.0
11,1,CON,4,3,1,209.0
11,1,CON,4,3,2,24.0
11,1,CON,4,3,3,165.0
11,1,CON,4,5.1,0,158.0
11,1,CON,4,5.1,1,5.0
11,1,CON,4,5.1,2,26.0
11,1,CON,4,5.1,3,154.0
11,1,CON,4,5.1,4,36.0
11,1,CON,4,5.1,5,22.0
11,1,CON,4,5.2,0,88.0
11,1,CON,4,5.2,1,9.0
11,1,CON,4,5.3,0,8.0
11,1,CON,4,5.3,1,101.0
11,1,CON,4,5.3,2,9.0
11,1,CON,4,5.3,3,28.0
11,1,CON,4,5.3,4,55.0
11,1,CON,4,5.3,5,115.0
11,1,CON,4,5.3,6,7.0
11,1,CON,4,5.3,7,7.0
11,1,CON,4,5.3,8,147.0
11,1,CON,4,5.4,0,20.0
11,1,CON,4,5.4,1,8.0
11,1,CON,4,5.4,2,73.0
11,1,CON,4,5.4,3,10.0
11,1,CON,4,5.4,4,78.0
11,1,CON,4,5.4,5,1.0
11,1,CON,4,5.4,6,65.0
11,1,CON,4,4,0,92.0
11,1,CON,4,4,1,149.0
11,1,CON,4,4,2,35.0
11,1,CON,4,4,3,35.0
11,1,CON,4,4,4,19.0
11,4,OR,4,1,0,47.0
11,4,OR,4,4,0,201.0
11,4,OR,4,4,1,21.0
11,4,OR,4,4,2,190.0
11,4,OR,4,2,0,148.0
11,4,OR,4,2,1,30.0
11,4,OR,4,2,2,53.0
11,4,OR,4,5.1,0,70.0
11,4,OR,4,5.1,1,110.0
11,4,OR,4,5.1,2,33.0
11,4,OR,4,5.1,3,217.0
11,4,OR,4,5.1,4,163.0
11,4,OR,4,5.2,0,100.0
11,4,OR,4,5.2,1,20.0
11,4,OR,4,5.2,2,139.0
11,4,OR,4,5.2,3,39.0
11,4,OR,4,5.2,4,13.0
11,4,OR,4,5.2,5,47.0
11,4,OR,4,5.2,6,208.0
11,4,OR,4,5.2,7,5.0
11,4,OR,4,5.3,0,29.0
11,4,OR,4,5.3,1,22.0
11,4,OR,4,5.3,2,76.0
11,4,OR,4,5.3,3,93.0
11,4,OR,4,5.3,4,122.0
11,4,OR,4,5.4,0,12.0
11,4,OR,4,5.4,1,110.0
11,4,OR,4,3,0,10.0
11,4,OR,4,3,1,164.0
11,4,OR,4,3,2,84.0
11,4,OR,4,3,3,137.0
11,4,OR,4,3,4,65.0
